Block,Measure,Station_Name,Year,Month,Daily_Readings,Rule,Monthly_Value
B60,Humidity,Faridpur,2020,8,31,average,84.129
B60,Humidity,Faridpur,2020,9,30,average,84.6
B60,Humidity,Faridpur,2020,10,31,average,83.1613
B60,Humidity,Faridpur,2020,11,30,average,77.0
B60,Humidity,Faridpur,2020,12,31,average,85.1774
B60,Humidity,Faridpur,2021,1,31,average,78.9355
B60,Humidity,Faridpur,2021,2,28,average,65.2857
B60,Humidity,Faridpur,2021,3,29,average,59.0345
B60,Humidity,Faridpur,2021,4,30,average,60.0667
B60,Humidity,Faridpur,2021,5,31,average,70.6452
B60,Humidity,Faridpur,2021,6,30,average,83.0833
B60,Humidity,Faridpur,2021,7,31,average,84.9987
B60,Humidity,Faridpur,2021,8,31,average,86.7242
B60,Humidity,Faridpur,2021,9,30,average,83.477
B60,Humidity,Faridpur,2021,10,31,average,81.0913
B60,Humidity,Faridpur,2021,11,30,average,77.3517
B60,Humidity,Faridpur,2021,12,31,average,80.2206
B60,Humidity,Faridpur,2023,1,31,average,81.7581
B60,Humidity,Faridpur,2023,2,28,average,66.1964
B60,Humidity,Faridpur,2023,3,31,average,64.8065
B60,Humidity,Faridpur,2023,4,30,average,57.0667
B60,Humidity,Faridpur,2023,5,31,average,69.6452
B60,Humidity,Faridpur,2023,6,30,average,79.4333
B60,Humidity,Faridpur,2023,7,31,average,78.0968
B60,Humidity,Faridpur,2023,8,31,average,83.1129
B60,Humidity,Faridpur,2023,9,30,average,82.3667
B60,Humidity,Faridpur,2023,10,31,average,78.1129
B60,Humidity,Faridpur,2023,11,30,average,72.4167
B60,Humidity,Faridpur,2023,12,31,average,81.6452
B60,Humidity,Faridpur,2022,1,31,average,78.5806
B60,Humidity,Faridpur,2022,2,28,average,72.9643
B60,Humidity,Faridpur,2022,3,31,average,64.1935
B60,Humidity,Faridpur,2022,4,30,average,75.8
B60,Humidity,Faridpur,2022,5,31,average,79.9677
B60,Humidity,Faridpur,2022,6,30,average,83.9333
B60,Humidity,Faridpur,2022,7,31,average,81.1613
B60,Humidity,Faridpur,2022,8,31,average,82.0
B60,Humidity,Faridpur,2022,9,30,average,84.5667
B60,Humidity,Faridpur,2022,10,31,average,82.1613
B60,Humidity,Faridpur,2022,11,30,average,74.9667
B60,Humidity,Faridpur,2022,12,31,average,78.6774
B60,Humidity,Feni,1974,1,31,average,67.2903
B60,Humidity,Feni,1974,2,28,average,58.25
B60,Humidity,Feni,1974,3,31,average,69.7419
B60,Humidity,Feni,1974,4,30,average,75.8333
B60,Humidity,Feni,1974,5,31,average,78.0645
B60,Humidity,Feni,1974,6,30,average,83.7667
B60,Humidity,Feni,1974,7,31,average,90.2258
B60,Humidity,Feni,1974,8,31,average,84.7742
B60,Humidity,Feni,1974,9,30,average,82.5
B60,Humidity,Feni,1974,10,31,average,84.1613
B60,Humidity,Feni,1974,11,30,average,75.8333
B60,Humidity,Feni,1974,12,31,average,69.2258
B60,Humidity,Feni,1975,1,31,average,64.6774
B60,Humidity,Feni,1975,2,28,average,63.0
B60,Humidity,Feni,1975,3,31,average,60.5161
B60,Humidity,Feni,1975,4,30,average,71.3
B60,Humidity,Feni,1975,5,31,average,77.6129
B60,Humidity,Feni,1975,6,30,average,81.1
B60,Humidity,Feni,1975,7,15,average,87.9333
B60,Humidity,Feni,1975,8,31,average,81.871
B60,Humidity,Feni,1975,9,30,average,83.0333
B60,Humidity,Feni,1975,10,31,average,84.5806
B60,Humidity,Feni,1975,11,30,average,88.2667
B60,Humidity,Feni,1975,12,31,average,71.6452
B60,Humidity,Feni,1976,1,31,average,71.2581
B60,Humidity,Feni,1976,2,29,average,74.8966
B60,Humidity,Feni,1976,3,31,average,77.1935
B60,Humidity,Feni,1976,4,30,average,77.4667
B60,Humidity,Feni,1976,5,31,average,83.9355
B60,Humidity,Feni,1976,6,30,average,88.6
B60,Humidity,Feni,1976,7,31,average,87.2903
B60,Humidity,Feni,1976,8,31,average,88.5161
B60,Humidity,Feni,1976,9,30,average,84.4
B60,Humidity,Feni,1976,10,31,average,82.3226
B60,Humidity,Feni,1976,11,30,average,77.6667
B60,Humidity,Feni,1976,12,31,average,74.9355
B60,Humidity,Feni,1977,1,31,average,75.7419
B60,Humidity,Feni,1977,2,28,average,73.0
B60,Humidity,Feni,1977,3,31,average,74.7097
B60,Humidity,Feni,1977,4,30,average,84.5
B60,Humidity,Feni,1977,5,31,average,82.8387
B60,Humidity,Feni,1977,6,30,average,87.5
B60,Humidity,Feni,1977,7,31,average,89.0
B60,Humidity,Feni,1977,8,31,average,87.1613
B60,Humidity,Feni,1977,9,30,average,83.6333
B60,Humidity,Feni,1977,10,31,average,82.129
B60,Humidity,Feni,1977,11,30,average,81.7
B60,Humidity,Feni,1977,12,31,average,73.1935
B60,Humidity,Feni,1978,1,31,average,66.2903
B60,Humidity,Feni,1978,2,28,average,59.4286
B60,Humidity,Feni,1978,3,31,average,63.0645
B60,Humidity,Feni,1978,4,30,average,73.7333
B60,Humidity,Feni,1978,5,31,average,83.6129
B60,Humidity,Feni,1978,6,30,average,84.1
B60,Humidity,Feni,1978,7,31,average,85.9032
B60,Humidity,Feni,1978,8,31,average,83.4194
B60,Humidity,Feni,1978,9,30,average,86.8667
B60,Humidity,Feni,1978,10,31,average,83.6129
B60,Humidity,Feni,1978,11,30,average,75.3333
B60,Humidity,Feni,1978,12,31,average,68.5484
B60,Humidity,Feni,1979,1,31,average,67.871
B60,Humidity,Feni,1979,2,28,average,60.1071
B60,Humidity,Feni,1979,3,31,average,66.9677
B60,Humidity,Feni,1979,4,30,average,71.8333
B60,Humidity,Feni,1979,5,31,average,77.5806
B60,Humidity,Feni,1979,6,30,average,84.3333
B60,Humidity,Feni,1979,11,28,average,75.5
B60,Humidity,Feni,1979,12,31,average,74.8387
B60,Humidity,Feni,1980,1,31,average,70.5161
B60,Humidity,Feni,1980,2,29,average,71.4828
B60,Humidity,Feni,1980,3,31,average,73.4839
B60,Humidity,Feni,1980,4,30,average,74.8667
B60,Humidity,Feni,1980,5,31,average,81.6774
B60,Humidity,Feni,1980,6,30,average,83.4
B60,Humidity,Feni,1980,7,31,average,87.1935
B60,Humidity,Feni,1980,8,31,average,87.871
B60,Humidity,Feni,1980,9,30,average,84.5333
B60,Humidity,Feni,1980,10,31,average,84.0323
B60,Humidity,Feni,1980,11,30,average,70.0
B60,Humidity,Feni,1980,12,31,average,69.9032
B60,Humidity,Feni,1981,1,31,average,71.4516
B60,Humidity,Feni,1981,2,28,average,66.9643
B60,Humidity,Feni,1981,3,29,average,70.1724
B60,Humidity,Feni,1981,4,30,average,80.9333
B60,Humidity,Feni,1981,5,31,average,80.9677
B60,Humidity,Feni,1981,6,30,average,84.7667
B60,Humidity,Feni,1981,7,31,average,90.2903
B60,Humidity,Feni,1981,8,31,average,86.0
B60,Humidity,Feni,1981,9,30,average,85.7
B60,Humidity,Feni,1981,10,31,average,80.4516
B60,Humidity,Feni,1981,11,30,average,72.7
B60,Humidity,Feni,1981,12,31,average,74.6452
B60,Humidity,Feni,1982,1,31,average,68.5484
B60,Humidity,Feni,1982,2,28,average,69.3214
B60,Humidity,Feni,1982,3,31,average,62.5484
B60,Humidity,Feni,1982,4,30,average,80.4333
B60,Humidity,Feni,1982,5,31,average,77.6774
B60,Humidity,Feni,1982,6,30,average,87.4
B60,Humidity,Feni,1982,7,31,average,87.7097
B60,Humidity,Feni,1982,8,31,average,88.4194
B60,Humidity,Feni,1982,9,30,average,87.3667
B60,Humidity,Feni,1982,10,31,average,82.6129
B60,Humidity,Feni,1982,11,30,average,78.9333
B60,Humidity,Feni,1982,12,31,average,73.6452
B60,Humidity,Feni,1983,1,31,average,73.2903
B60,Humidity,Feni,1983,2,28,average,73.4643
B60,Humidity,Feni,1983,3,31,average,78.8387
B60,Humidity,Feni,1983,4,30,average,79.1333
B60,Humidity,Feni,1983,5,31,average,83.871
B60,Humidity,Feni,1983,6,30,average,86.9333
B60,Humidity,Feni,1983,8,31,average,87.9677
B60,Humidity,Feni,1983,9,30,average,88.3667
B60,Humidity,Feni,1983,10,31,average,86.9032
B60,Humidity,Feni,1983,11,30,average,79.6667
B60,Humidity,Feni,1983,12,31,average,77.6452
B60,Humidity,Feni,1984,1,31,average,74.1935
B60,Humidity,Feni,1984,2,29,average,66.6552
B60,Humidity,Feni,1984,3,31,average,71.2258
B60,Humidity,Feni,1984,4,30,average,74.0
B60,Humidity,Feni,1984,5,31,average,85.7419
B60,Humidity,Feni,1984,6,30,average,87.3
B60,Humidity,Feni,1984,7,31,average,92.0323
B60,Humidity,Feni,1984,8,31,average,89.0968
B60,Humidity,Feni,1984,9,30,average,88.0
B60,Humidity,Feni,1984,10,31,average,85.9032
B60,Humidity,Feni,1984,11,30,average,74.5333
B60,Humidity,Feni,1984,12,31,average,76.6129
B60,Humidity,Feni,1985,1,31,average,72.1613
B60,Humidity,Feni,1985,2,28,average,70.25
B60,Humidity,Feni,1985,3,31,average,79.3871
B60,Humidity,Feni,1985,4,30,average,79.5667
B60,Humidity,Feni,1985,5,31,average,82.0323
B60,Humidity,Feni,1985,6,30,average,88.3667
B60,Humidity,Feni,1985,7,31,average,88.871
B60,Humidity,Feni,1985,8,31,average,87.2581
B60,Humidity,Feni,1985,9,30,average,85.7667
B60,Humidity,Feni,1985,10,31,average,80.8387
B60,Humidity,Feni,1985,11,30,average,78.3333
B60,Humidity,Feni,1985,12,31,average,74.6774
B60,Humidity,Feni,1986,1,31,average,73.2903
B60,Humidity,Feni,1986,2,28,average,66.0357
B60,Humidity,Feni,1986,3,31,average,67.4839
B60,Humidity,Feni,1986,4,30,average,76.2333
B60,Humidity,Feni,1986,5,31,average,77.6129
B60,Humidity,Feni,1986,6,30,average,83.7333
B60,Humidity,Feni,1986,7,31,average,87.1935
B60,Humidity,Feni,1986,8,31,average,85.4516
B60,Humidity,Feni,1986,9,30,average,87.1667
B60,Humidity,Feni,1986,10,31,average,85.0968
B60,Humidity,Feni,1986,11,30,average,80.2667
B60,Humidity,Feni,1986,12,31,average,78.8065
B60,Humidity,Feni,1987,1,31,average,75.4839
B60,Humidity,Feni,1987,2,28,average,71.4643
B60,Humidity,Feni,1987,3,31,average,75.6129
B60,Humidity,Feni,1987,4,30,average,81.7667
B60,Humidity,Feni,1987,5,31,average,78.5806
B60,Humidity,Feni,1987,6,25,average,83.32
B60,Humidity,Feni,1987,7,31,average,89.5484
B60,Humidity,Feni,1987,8,31,average,87.5161
B60,Humidity,Feni,1987,9,30,average,86.9667
B60,Humidity,Feni,1987,10,31,average,82.9677
B60,Humidity,Feni,1987,11,30,average,79.4
B60,Humidity,Feni,1987,12,31,average,76.6774
B60,Humidity,Feni,1988,1,31,average,75.1613
B60,Humidity,Feni,1988,2,29,average,73.0345
B60,Humidity,Feni,1988,3,31,average,76.3871
B60,Humidity,Feni,1988,4,30,average,80.4667
B60,Humidity,Feni,1988,5,31,average,83.4516
B60,Humidity,Feni,1988,6,30,average,86.4667
B60,Humidity,Feni,1988,7,31,average,88.2903
B60,Humidity,Feni,1988,8,31,average,90.0323
B60,Humidity,Feni,1988,9,30,average,88.2333
B60,Humidity,Feni,1988,10,31,average,84.5806
B60,Humidity,Feni,1988,11,30,average,78.4667
B60,Humidity,Feni,1988,12,31,average,77.6774
B60,Humidity,Feni,1989,1,31,average,70.8387
B60,Humidity,Feni,1989,2,28,average,73.4286
B60,Humidity,Feni,1989,3,31,average,68.5161
B60,Humidity,Feni,1989,4,30,average,77.8667
B60,Humidity,Feni,1989,5,31,average,78.6129
B60,Humidity,Feni,1989,6,30,average,83.4333
B60,Humidity,Feni,1989,7,31,average,85.2258
B60,Humidity,Feni,1989,8,31,average,82.2903
B60,Humidity,Feni,1989,9,30,average,85.6
B60,Humidity,Feni,1989,10,31,average,87.1613
B60,Humidity,Feni,1989,11,30,average,76.8667
B60,Humidity,Feni,1989,12,31,average,75.3226
B60,Humidity,Feni,1990,1,31,average,78.8387
B60,Humidity,Feni,1990,2,28,average,78.4643
B60,Humidity,Feni,1990,3,31,average,78.9032
B60,Humidity,Feni,1990,4,30,average,81.3
B60,Humidity,Feni,1990,5,31,average,79.5161
B60,Humidity,Feni,1990,6,30,average,83.6333
B60,Humidity,Feni,1990,7,31,average,87.3871
B60,Humidity,Feni,1990,8,31,average,83.5806
B60,Humidity,Feni,1990,9,30,average,85.1
B60,Humidity,Feni,1990,10,31,average,82.5484
B60,Humidity,Feni,1990,11,30,average,81.3
B60,Humidity,Feni,1990,12,31,average,77.7097
B60,Humidity,Feni,1991,1,31,average,75.6129
B60,Humidity,Feni,1991,2,28,average,77.1071
B60,Humidity,Feni,1991,3,31,average,73.4516
B60,Humidity,Feni,1991,4,30,average,77.3667
B60,Humidity,Feni,1991,5,31,average,83.7097
B60,Humidity,Feni,1991,6,30,average,87.0667
B60,Humidity,Feni,1991,7,31,average,85.5161
B60,Humidity,Feni,1991,8,31,average,84.6774
B60,Humidity,Feni,1991,9,30,average,87.4667
B60,Humidity,Feni,1991,10,31,average,84.4839
B60,Humidity,Feni,1991,11,30,average,78.9667
B60,Humidity,Feni,1991,12,31,average,76.7097
B60,Humidity,Feni,1992,1,31,average,78.3548
B60,Humidity,Feni,1992,2,29,average,76.2069
B60,Humidity,Feni,1992,3,31,average,79.7097
B60,Humidity,Feni,1992,4,30,average,75.8667
B60,Humidity,Feni,1992,5,31,average,79.1935
B60,Humidity,Feni,1992,6,30,average,81.9667
B60,Humidity,Feni,1992,7,31,average,85.3871
B60,Humidity,Feni,1992,8,31,average,83.1935
B60,Humidity,Feni,1992,9,30,average,84.8
B60,Humidity,Feni,1992,10,31,average,83.7419
B60,Humidity,Feni,1992,11,30,average,79.8333
B60,Humidity,Feni,1992,12,31,average,77.129
B60,Humidity,Feni,1993,1,31,average,74.4839
B60,Humidity,Feni,1993,2,28,average,72.6786
B60,Humidity,Feni,1993,3,31,average,73.1935
B60,Humidity,Feni,1993,4,30,average,79.5
B60,Humidity,Feni,1993,5,31,average,82.0323
B60,Humidity,Feni,1993,6,30,average,84.9333
B60,Humidity,Feni,1993,7,31,average,85.1613
B60,Humidity,Feni,1993,8,31,average,86.4194
B60,Humidity,Feni,1993,9,30,average,85.4667
B60,Humidity,Feni,1993,10,31,average,84.9677
B60,Humidity,Feni,1993,11,30,average,80.2
B60,Humidity,Feni,1993,12,31,average,76.0323
B60,Humidity,Feni,1994,1,31,average,75.5806
B60,Humidity,Feni,1994,2,28,average,70.4286
B60,Humidity,Feni,1994,3,31,average,76.9355
B60,Humidity,Feni,1994,4,30,average,78.4
B60,Humidity,Feni,1994,5,31,average,80.9032
B60,Humidity,Feni,1994,6,30,average,86.8667
B60,Humidity,Feni,1994,7,31,average,84.2258
B60,Humidity,Feni,1994,8,31,average,85.2258
B60,Humidity,Feni,1994,9,30,average,82.6333
B60,Humidity,Feni,1994,10,31,average,82.3548
B60,Humidity,Feni,1994,11,30,average,79.5333
B60,Humidity,Feni,1994,12,31,average,74.7097
B60,Humidity,Feni,1995,1,31,average,71.2581
B60,Humidity,Feni,1995,2,28,average,75.3214
B60,Humidity,Feni,1995,3,31,average,68.1935
B60,Humidity,Feni,1995,4,30,average,77.9333
B60,Humidity,Feni,1995,5,31,average,81.1935
B60,Humidity,Feni,1995,6,30,average,85.8
B60,Humidity,Feni,1995,7,31,average,86.4194
B60,Humidity,Feni,1995,8,31,average,86.3548
B60,Humidity,Feni,1995,9,30,average,86.3333
B60,Humidity,Feni,1995,10,31,average,84.0645
B60,Humidity,Feni,1995,11,30,average,83.8667
B60,Humidity,Feni,1995,12,31,average,77.8387
B60,Humidity,Feni,1996,1,31,average,75.3548
B60,Humidity,Feni,1996,2,29,average,72.8966
B60,Humidity,Feni,1996,3,31,average,81.3226
B60,Humidity,Feni,1996,4,30,average,79.8
B60,Humidity,Feni,1996,5,31,average,79.7097
B60,Humidity,Feni,1996,6,30,average,83.2333
B60,Humidity,Feni,1996,7,31,average,85.7742
B60,Humidity,Feni,1996,8,31,average,87.8065
B60,Humidity,Feni,1996,9,30,average,85.0667
B60,Humidity,Feni,1996,10,31,average,83.4839
B60,Humidity,Feni,1996,11,30,average,80.5
B60,Humidity,Feni,1996,12,31,average,77.3548
B60,Humidity,Feni,1997,1,31,average,74.0323
B60,Humidity,Feni,1997,2,28,average,73.8929
B60,Humidity,Feni,1997,3,31,average,79.6774
B60,Humidity,Feni,1997,4,30,average,79.6
B60,Humidity,Feni,1997,5,31,average,81.2581
B60,Humidity,Feni,1997,6,30,average,84.7
B60,Humidity,Feni,1997,7,31,average,88.6129
B60,Humidity,Feni,1997,8,31,average,86.2258
B60,Humidity,Feni,1997,9,30,average,86.6333
B60,Humidity,Feni,1997,10,31,average,81.3226
B60,Humidity,Feni,1997,11,30,average,78.6
B60,Humidity,Feni,1997,12,31,average,81.9677
B60,Humidity,Feni,1998,1,31,average,82.4516
B60,Humidity,Feni,1998,2,28,average,76.2857
B60,Humidity,Feni,1998,3,31,average,73.3871
B60,Humidity,Feni,1998,4,30,average,80.1667
B60,Humidity,Feni,1998,5,31,average,82.2258
B60,Humidity,Feni,1998,6,30,average,84.5
B60,Humidity,Feni,1998,7,31,average,89.9355
B60,Humidity,Feni,1998,8,31,average,88.5161
B60,Humidity,Feni,1998,9,29,average,83.7931
B60,Humidity,Feni,1998,10,31,average,83.9355
B60,Humidity,Feni,1998,11,30,average,81.0667
B60,Humidity,Feni,1998,12,31,average,79.3871
B60,Humidity,Feni,1999,1,31,average,77.2581
B60,Humidity,Feni,1999,2,28,average,72.6071
B60,Humidity,Feni,1999,3,31,average,73.3548
B60,Humidity,Feni,1999,4,30,average,75.9333
B60,Humidity,Feni,1999,5,31,average,83.1613
B60,Humidity,Feni,1999,6,30,average,86.9333
B60,Humidity,Feni,1999,7,31,average,87.0
B60,Humidity,Feni,1999,8,31,average,87.0323
B60,Humidity,Feni,1999,9,30,average,86.2
B60,Humidity,Feni,1999,10,31,average,86.0645
B60,Humidity,Feni,1999,11,30,average,78.1667
B60,Humidity,Feni,1999,12,31,average,77.9032
B60,Humidity,Feni,2000,1,31,average,77.7097
B60,Humidity,Feni,2000,2,29,average,68.2069
B60,Humidity,Feni,2000,3,31,average,75.1935
B60,Humidity,Feni,2000,4,30,average,78.9
B60,Humidity,Feni,2000,5,31,average,81.6452
B60,Humidity,Feni,2000,6,30,average,82.8
B60,Humidity,Feni,2000,7,31,average,84.2581
B60,Humidity,Feni,2000,8,31,average,83.3871
B60,Humidity,Feni,2000,9,30,average,83.1
B60,Humidity,Feni,2000,10,31,average,84.1613
B60,Humidity,Feni,2000,11,30,average,79.9667
B60,Humidity,Feni,2000,12,31,average,77.0645
B60,Humidity,Feni,2001,1,31,average,71.7097
B60,Humidity,Feni,2001,2,28,average,72.4286
B60,Humidity,Feni,2001,3,31,average,66.9032
B60,Humidity,Feni,2001,4,30,average,71.5
B60,Humidity,Feni,2001,5,31,average,81.0
B60,Humidity,Feni,2001,6,30,average,88.3667
B60,Humidity,Feni,2001,7,31,average,85.871
B60,Humidity,Feni,2001,8,31,average,82.6774
B60,Humidity,Feni,2001,9,30,average,84.1
B60,Humidity,Feni,2001,10,31,average,85.2581
B60,Humidity,Feni,2001,11,30,average,84.4
B60,Humidity,Feni,2001,12,31,average,81.2581
B60,Humidity,Feni,2002,1,31,average,77.3226
B60,Humidity,Feni,2002,2,28,average,70.6429
B60,Humidity,Feni,2002,3,31,average,72.5806
B60,Humidity,Feni,2002,4,30,average,78.2333
B60,Humidity,Feni,2002,5,31,average,82.129
B60,Humidity,Feni,2002,6,30,average,83.6667
B60,Humidity,Feni,2002,7,31,average,88.1613
B60,Humidity,Feni,2002,8,31,average,84.871
B60,Humidity,Feni,2002,9,30,average,82.0667
B60,Humidity,Feni,2002,10,31,average,81.129
B60,Humidity,Feni,2002,11,30,average,78.6
B60,Humidity,Feni,2002,12,31,average,78.0645
B60,Humidity,Feni,2003,1,31,average,77.871
B60,Humidity,Feni,2003,2,28,average,69.5357
B60,Humidity,Feni,2003,3,31,average,73.8065
B60,Humidity,Feni,2003,4,30,average,76.5333
B60,Humidity,Feni,2003,5,31,average,79.0645
B60,Humidity,Feni,2003,6,23,average,85.5217
B60,Humidity,Feni,2003,7,30,average,84.5
B60,Humidity,Feni,2003,8,31,average,82.4194
B60,Humidity,Feni,2003,9,30,average,84.0333
B60,Humidity,Feni,2003,10,31,average,86.2903
B60,Humidity,Feni,2003,11,30,average,78.9667
B60,Humidity,Feni,2003,12,31,average,82.1935
B60,Humidity,Feni,2004,1,31,average,81.5484
B60,Humidity,Feni,2004,2,29,average,74.3103
B60,Humidity,Feni,2004,3,31,average,78.0
B60,Humidity,Feni,2004,4,30,average,82.0667
B60,Humidity,Feni,2004,5,31,average,77.871
B60,Humidity,Feni,2004,6,30,average,85.0333
B60,Humidity,Feni,2004,7,31,average,86.0323
B60,Humidity,Feni,2004,8,31,average,84.3871
B60,Humidity,Feni,2004,9,30,average,88.0333
B60,Humidity,Feni,2004,10,31,average,84.2903
B60,Humidity,Feni,2004,11,30,average,79.5
B60,Humidity,Feni,2004,12,31,average,78.3548
B60,Humidity,Feni,2005,1,31,average,78.0323
B60,Humidity,Feni,2005,2,28,average,74.3214
B60,Humidity,Feni,2005,4,30,average,78.7333
B60,Humidity,Feni,2005,5,31,average,80.0968
B60,Humidity,Feni,2005,6,30,average,83.7667
B60,Humidity,Feni,2005,7,31,average,87.3871
B60,Humidity,Feni,2005,8,31,average,89.9677
B60,Humidity,Feni,2005,9,30,average,86.2
B60,Humidity,Feni,2005,10,31,average,85.7742
B60,Humidity,Feni,2005,11,30,average,81.6333
B60,Humidity,Feni,2005,12,31,average,79.0645
B60,Humidity,Feni,2006,1,31,average,78.871
B60,Humidity,Feni,2006,2,28,average,78.4643
B60,Humidity,Feni,2006,3,31,average,72.6129
B60,Humidity,Feni,2006,4,30,average,77.0
B60,Humidity,Feni,2006,5,31,average,81.6129
B60,Humidity,Feni,2006,6,30,average,85.4333
B60,Humidity,Feni,2006,7,31,average,87.2258
B60,Humidity,Feni,2006,8,31,average,83.7097
B60,Humidity,Feni,2006,9,30,average,86.1667
B60,Humidity,Feni,2006,10,31,average,84.7097
B60,Humidity,Feni,2006,11,30,average,82.0
B60,Humidity,Feni,2006,12,31,average,78.7742
B60,Humidity,Feni,2007,1,31,average,78.0645
B60,Humidity,Feni,2007,2,28,average,75.6071
B60,Humidity,Feni,2007,3,31,average,68.9032
B60,Humidity,Feni,2007,4,30,average,80.7667
B60,Humidity,Feni,2007,5,31,average,81.1935
B60,Humidity,Feni,2007,6,30,average,86.1667
B60,Humidity,Feni,2007,7,31,average,89.4839
B60,Humidity,Feni,2007,8,31,average,86.2903
B60,Humidity,Feni,2007,9,30,average,86.2333
B60,Humidity,Feni,2007,10,31,average,83.6129
B60,Humidity,Feni,2007,11,30,average,82.4
B60,Humidity,Feni,2007,12,31,average,79.9677
B60,Humidity,Feni,2008,1,31,average,79.9032
B60,Humidity,Feni,2008,2,29,average,73.3793
B60,Humidity,Feni,2008,3,31,average,79.6452
B60,Humidity,Feni,2008,4,30,average,78.1
B60,Humidity,Feni,2008,5,31,average,80.129
B60,Humidity,Feni,2008,6,30,average,85.9667
B60,Humidity,Feni,2008,7,31,average,88.5806
B60,Humidity,Feni,2008,8,31,average,87.4194
B60,Humidity,Feni,2008,9,30,average,84.8333
B60,Humidity,Feni,2008,10,31,average,85.4839
B60,Humidity,Feni,2008,11,30,average,79.7333
B60,Humidity,Feni,2008,12,31,average,84.5484
B60,Humidity,Feni,2009,1,31,average,79.5484
B60,Humidity,Feni,2009,2,28,average,73.6071
B60,Humidity,Feni,2009,3,31,average,75.2903
B60,Humidity,Feni,2009,4,30,average,79.3
B60,Humidity,Feni,2009,5,31,average,80.1935
B60,Humidity,Feni,2009,6,30,average,83.4667
B60,Humidity,Feni,2009,7,31,average,88.6452
B60,Humidity,Feni,2009,8,31,average,88.6452
B60,Humidity,Feni,2009,9,30,average,84.3667
B60,Humidity,Feni,2009,10,31,average,83.6129
B60,Humidity,Feni,2009,11,30,average,79.0333
B60,Humidity,Feni,2009,12,31,average,79.4516
B60,Humidity,Feni,2010,1,31,average,80.0968
B60,Humidity,Feni,2010,2,28,average,70.9643
B60,Humidity,Feni,2010,3,31,average,77.0645
B60,Humidity,Feni,2010,4,30,average,82.5
B60,Humidity,Feni,2010,5,31,average,84.2581
B60,Humidity,Feni,2010,6,30,average,90.8333
B60,Humidity,Feni,2010,7,31,average,86.2258
B60,Humidity,Feni,2010,8,31,average,85.6452
B60,Humidity,Feni,2010,9,30,average,86.2
B60,Humidity,Feni,2010,10,31,average,84.3871
B60,Humidity,Feni,2010,11,30,average,80.9
