Relation,Primary_Key,Source_Kept,Value_Kept,Source_Rejected,Value_Rejected,Conflict_Class
Sunshine_Record,Comilla | 2021 | 12 | 11,BRRI B61,6.8,BRRI B61,8.0,substantive
Sunshine_Record,Comilla | 2021 | 12 | 12,BRRI B61,6.2,BRRI B61,8.7,substantive
Sunshine_Record,Comilla | 2021 | 12 | 13,BRRI B61,6.4,BRRI B61,8.3,substantive
Sunshine_Record,Comilla | 2021 | 12 | 14,BRRI B61,6.2,BRRI B61,8.4,substantive
Sunshine_Record,Comilla | 2021 | 12 | 15,BRRI B61,6.8,BRRI B61,9.0,substantive
Sunshine_Record,Comilla | 2021 | 12 | 16,BRRI B61,6.4,BRRI B61,9.1,substantive
Sunshine_Record,Comilla | 2021 | 12 | 17,BRRI B61,7.4,BRRI B61,8.8,substantive
Sunshine_Record,Comilla | 2021 | 12 | 18,BRRI B61,6.5,BRRI B61,8.7,substantive
Sunshine_Record,Comilla | 2021 | 12 | 19,BRRI B61,6.2,BRRI B61,7.7,substantive
Sunshine_Record,Comilla | 2021 | 12 | 20,BRRI B61,6.2,BRRI B61,8.5,substantive
Sunshine_Record,Comilla | 2021 | 12 | 21,BRRI B61,5.2,BRRI B61,4.5,substantive
Sunshine_Record,Comilla | 2021 | 12 | 22,BRRI B61,6.2,BRRI B61,6.0,substantive
Sunshine_Record,Comilla | 2021 | 12 | 24,BRRI B61,5.8,BRRI B61,7.5,substantive
Sunshine_Record,Comilla | 2021 | 12 | 25,BRRI B61,6.4,BRRI B61,7.8,substantive
Sunshine_Record,Comilla | 2021 | 12 | 26,BRRI B61,6.8,BRRI B61,7.7,substantive
Sunshine_Record,Comilla | 2021 | 12 | 27,BRRI B61,5.9,BRRI B61,7.8,substantive
Sunshine_Record,Comilla | 2021 | 12 | 28,BRRI B61,6.6,BRRI B61,8.4,substantive
Sunshine_Record,Comilla | 2021 | 12 | 29,BRRI B61,6.2,BRRI B61,7.8,substantive
Sunshine_Record,Comilla | 2021 | 12 | 30,BRRI B61,5.8,BRRI B61,7.8,substantive
Sunshine_Record,Comilla | 2021 | 12 | 31,BRRI B61,6.8,BRRI B61,8.7,substantive
Sunshine_Record,Feni | 2020 | 1 | 1,BRRI B61,6.2,BRRI B61,5.4,substantive
Sunshine_Record,Feni | 2020 | 1 | 2,BRRI B61,2.1,BRRI B61,0.3,substantive
Sunshine_Record,Feni | 2020 | 1 | 3,BRRI B61,0.2,BRRI B61,0.1,rounding
Sunshine_Record,Feni | 2020 | 1 | 4,BRRI B61,4.2,BRRI B61,2.7,substantive
Sunshine_Record,Feni | 2020 | 1 | 5,BRRI B61,6.3,BRRI B61,5.9,substantive
Sunshine_Record,Feni | 2020 | 1 | 6,BRRI B61,7.0,BRRI B61,7.4,substantive
Sunshine_Record,Feni | 2020 | 1 | 7,BRRI B61,5.8,BRRI B61,5.3,substantive
Sunshine_Record,Feni | 2020 | 1 | 8,BRRI B61,6.2,BRRI B61,3.6,substantive
Sunshine_Record,Feni | 2020 | 1 | 9,BRRI B61,5.2,BRRI B61,3.5,substantive
Sunshine_Record,Feni | 2020 | 1 | 10,BRRI B61,7.0,BRRI B61,7.1,rounding
Sunshine_Record,Feni | 2020 | 1 | 11,BRRI B61,4.5,BRRI B61,0.0,substantive
Sunshine_Record,Feni | 2020 | 1 | 12,BRRI B61,4.5,BRRI B61,1.3,substantive
Sunshine_Record,Feni | 2020 | 1 | 13,BRRI B61,1.3,BRRI B61,0.0,substantive
Sunshine_Record,Feni | 2020 | 1 | 14,BRRI B61,4.5,BRRI B61,3.5,substantive
Sunshine_Record,Feni | 2020 | 1 | 15,BRRI B61,7.2,BRRI B61,8.0,substantive
Sunshine_Record,Feni | 2020 | 1 | 16,BRRI B61,8.1,BRRI B61,8.9,substantive
Sunshine_Record,Feni | 2020 | 1 | 17,BRRI B61,7.6,BRRI B61,9.2,substantive
Sunshine_Record,Feni | 2020 | 1 | 18,BRRI B61,7.4,BRRI B61,9.1,substantive
Sunshine_Record,Feni | 2020 | 1 | 19,BRRI B61,6.5,BRRI B61,7.7,substantive
Sunshine_Record,Feni | 2020 | 1 | 20,BRRI B61,5.8,BRRI B61,0.6,substantive
Sunshine_Record,Feni | 2020 | 1 | 21,BRRI B61,8.1,BRRI B61,7.5,substantive
Sunshine_Record,Feni | 2020 | 1 | 22,BRRI B61,6.9,BRRI B61,8.4,substantive
Sunshine_Record,Feni | 2020 | 1 | 23,BRRI B61,6.0,BRRI B61,6.5,substantive
Sunshine_Record,Feni | 2020 | 1 | 24,BRRI B61,7.2,BRRI B61,7.6,substantive
Sunshine_Record,Feni | 2020 | 1 | 25,BRRI B61,6.6,BRRI B61,7.4,substantive
Sunshine_Record,Feni | 2020 | 1 | 26,BRRI B61,6.8,BRRI B61,8.0,substantive
Sunshine_Record,Feni | 2020 | 1 | 27,BRRI B61,6.3,BRRI B61,5.5,substantive
Sunshine_Record,Feni | 2020 | 1 | 28,BRRI B61,6.2,BRRI B61,6.8,substantive
Sunshine_Record,Feni | 2020 | 1 | 29,BRRI B61,1.0,BRRI B61,0.5,substantive
Sunshine_Record,Feni | 2020 | 1 | 30,BRRI B61,1.2,BRRI B61,3.0,substantive
Sunshine_Record,Feni | 2020 | 1 | 31,BRRI B61,0.2,BRRI B61,0.0,substantive
Sunshine_Record,Feni | 2020 | 2 | 1,BRRI B61,6.8,BRRI B61,5.2,substantive
Sunshine_Record,Feni | 2020 | 2 | 2,BRRI B61,8.0,BRRI B61,6.8,substantive
Sunshine_Record,Feni | 2020 | 2 | 3,BRRI B61,7.9,BRRI B61,9.1,substantive
Sunshine_Record,Feni | 2020 | 2 | 4,BRRI B61,8.0,BRRI B61,8.6,substantive
Sunshine_Record,Feni | 2020 | 2 | 5,BRRI B61,7.8,BRRI B61,8.0,substantive
Sunshine_Record,Feni | 2020 | 2 | 6,BRRI B61,7.8,BRRI B61,9.1,substantive
Sunshine_Record,Feni | 2020 | 2 | 7,BRRI B61,6.2,BRRI B61,6.3,rounding
Sunshine_Record,Feni | 2020 | 2 | 8,BRRI B61,2.3,BRRI B61,1.0,substantive
Sunshine_Record,Feni | 2020 | 2 | 9,BRRI B61,2.4,BRRI B61,2.6,substantive
Sunshine_Record,Feni | 2020 | 2 | 10,BRRI B61,7.8,BRRI B61,8.3,substantive
Sunshine_Record,Feni | 2020 | 2 | 11,BRRI B61,7.7,BRRI B61,8.9,substantive
Sunshine_Record,Feni | 2020 | 2 | 12,BRRI B61,7.8,BRRI B61,8.6,substantive
Sunshine_Record,Feni | 2020 | 2 | 13,BRRI B61,7.5,BRRI B61,8.2,substantive
Sunshine_Record,Feni | 2020 | 2 | 14,BRRI B61,6.2,BRRI B61,7.3,substantive
Sunshine_Record,Feni | 2020 | 2 | 15,BRRI B61,5.6,BRRI B61,5.7,substantive
Sunshine_Record,Feni | 2020 | 2 | 16,BRRI B61,4.0,BRRI B61,5.1,substantive
Sunshine_Record,Feni | 2020 | 2 | 17,BRRI B61,6.5,BRRI B61,5.9,substantive
Sunshine_Record,Feni | 2020 | 2 | 18,BRRI B61,7.6,BRRI B61,8.3,substantive
Sunshine_Record,Feni | 2020 | 2 | 19,BRRI B61,7.6,BRRI B61,8.6,substantive
Sunshine_Record,Feni | 2020 | 2 | 20,BRRI B61,7.9,BRRI B61,6.3,substantive
Sunshine_Record,Feni | 2020 | 2 | 21,BRRI B61,8.5,BRRI B61,8.8,substantive
Sunshine_Record,Feni | 2020 | 2 | 22,BRRI B61,8.0,BRRI B61,9.6,substantive
Sunshine_Record,Feni | 2020 | 2 | 23,BRRI B61,7.8,BRRI B61,8.9,substantive
Sunshine_Record,Feni | 2020 | 2 | 24,BRRI B61,3.4,BRRI B61,1.3,substantive
Sunshine_Record,Feni | 2020 | 2 | 25,BRRI B61,0.3,BRRI B61,0.0,substantive
Sunshine_Record,Feni | 2020 | 2 | 28,BRRI B61,8.4,BRRI B61,9.0,substantive
Sunshine_Record,Feni | 2020 | 2 | 29,BRRI B61,8.6,BRRI B61,9.8,substantive
Sunshine_Record,Feni | 2020 | 3 | 1,BRRI B61,7.4,BRRI B61,9.7,substantive
Sunshine_Record,Feni | 2020 | 3 | 2,BRRI B61,7.4,BRRI B61,8.8,substantive
Sunshine_Record,Feni | 2020 | 3 | 3,BRRI B61,3.5,BRRI B61,4.6,substantive
Sunshine_Record,Feni | 2020 | 3 | 4,BRRI B61,4.0,BRRI B61,4.9,substantive
Sunshine_Record,Feni | 2020 | 3 | 5,BRRI B61,4.8,BRRI B61,7.4,substantive
Sunshine_Record,Feni | 2020 | 3 | 7,BRRI B61,1.6,BRRI B61,1.5,substantive
Sunshine_Record,Feni | 2020 | 3 | 8,BRRI B61,7.2,BRRI B61,7.9,substantive
Sunshine_Record,Feni | 2020 | 3 | 9,BRRI B61,8.2,BRRI B61,8.7,substantive
Sunshine_Record,Feni | 2020 | 3 | 10,BRRI B61,8.6,BRRI B61,9.9,substantive
Sunshine_Record,Feni | 2020 | 3 | 11,BRRI B61,8.7,BRRI B61,9.5,substantive
Sunshine_Record,Feni | 2020 | 3 | 12,BRRI B61,7.7,BRRI B61,8.7,substantive
Sunshine_Record,Feni | 2020 | 3 | 13,BRRI B61,9.2,BRRI B61,9.8,substantive
Sunshine_Record,Feni | 2020 | 3 | 14,BRRI B61,8.7,BRRI B61,9.5,substantive
Sunshine_Record,Feni | 2020 | 3 | 15,BRRI B61,8.3,BRRI B61,8.1,substantive
Sunshine_Record,Feni | 2020 | 3 | 16,BRRI B61,5.8,BRRI B61,7.3,substantive
Sunshine_Record,Feni | 2020 | 3 | 17,BRRI B61,6.7,BRRI B61,9.0,substantive
Sunshine_Record,Feni | 2020 | 3 | 18,BRRI B61,7.6,BRRI B61,9.0,substantive
Sunshine_Record,Feni | 2020 | 3 | 19,BRRI B61,7.3,BRRI B61,10.0,substantive
Sunshine_Record,Feni | 2020 | 3 | 20,BRRI B61,7.9,BRRI B61,7.5,substantive
Sunshine_Record,Feni | 2020 | 3 | 21,BRRI B61,7.7,BRRI B61,8.3,substantive
Sunshine_Record,Feni | 2020 | 3 | 22,BRRI B61,5.6,BRRI B61,5.2,substantive
Sunshine_Record,Feni | 2020 | 3 | 23,BRRI B61,6.2,BRRI B61,8.2,substantive
Sunshine_Record,Feni | 2020 | 3 | 24,BRRI B61,7.3,BRRI B61,8.7,substantive
Sunshine_Record,Feni | 2020 | 3 | 25,BRRI B61,5.4,BRRI B61,9.6,substantive
Sunshine_Record,Feni | 2020 | 4 | 1,BRRI B61,7.9,BRRI B61,9.6,substantive
Sunshine_Record,Feni | 2020 | 4 | 2,BRRI B61,6.5,BRRI B61,8.7,substantive
Sunshine_Record,Feni | 2020 | 4 | 3,BRRI B61,3.6,BRRI B61,6.5,substantive
Sunshine_Record,Feni | 2020 | 4 | 4,BRRI B61,3.8,BRRI B61,6.3,substantive
Sunshine_Record,Feni | 2020 | 4 | 5,BRRI B61,4.2,BRRI B61,3.1,substantive
Sunshine_Record,Feni | 2020 | 4 | 6,BRRI B61,6.6,BRRI B61,7.5,substantive
Sunshine_Record,Feni | 2020 | 4 | 7,BRRI B61,8.5,BRRI B61,9.7,substantive
Sunshine_Record,Feni | 2020 | 4 | 8,BRRI B61,6.4,BRRI B61,1.6,substantive
Sunshine_Record,Feni | 2020 | 4 | 9,BRRI B61,4.5,BRRI B61,0.6,substantive
Sunshine_Record,Feni | 2020 | 4 | 10,BRRI B61,7.6,BRRI B61,8.9,substantive
Sunshine_Record,Feni | 2020 | 4 | 11,BRRI B61,8.0,BRRI B61,9.8,substantive
Sunshine_Record,Feni | 2020 | 4 | 12,BRRI B61,5.6,BRRI B61,9.6,substantive
Sunshine_Record,Feni | 2020 | 4 | 13,BRRI B61,8.0,BRRI B61,9.7,substantive
Sunshine_Record,Feni | 2020 | 4 | 14,BRRI B61,8.3,BRRI B61,9.2,substantive
Sunshine_Record,Feni | 2020 | 4 | 15,BRRI B61,8.2,BRRI B61,4.1,substantive
Sunshine_Record,Feni | 2020 | 4 | 16,BRRI B61,6.5,BRRI B61,9.1,substantive
Sunshine_Record,Feni | 2020 | 4 | 17,BRRI B61,8.3,BRRI B61,5.0,substantive
Sunshine_Record,Feni | 2020 | 4 | 18,BRRI B61,7.8,BRRI B61,6.6,substantive
Sunshine_Record,Feni | 2020 | 4 | 19,BRRI B61,3.7,BRRI B61,10.0,substantive
Sunshine_Record,Feni | 2020 | 4 | 20,BRRI B61,5.4,BRRI B61,4.2,substantive
Sunshine_Record,Feni | 2020 | 4 | 21,BRRI B61,0.3,BRRI B61,2.3,substantive
Sunshine_Record,Feni | 2020 | 4 | 22,BRRI B61,0.0,BRRI B61,3.9,substantive
Sunshine_Record,Feni | 2020 | 4 | 23,BRRI B61,1.2,BRRI B61,4.5,substantive
Sunshine_Record,Feni | 2020 | 4 | 24,BRRI B61,0.8,BRRI B61,3.4,substantive
Sunshine_Record,Feni | 2020 | 4 | 25,BRRI B61,3.2,BRRI B61,3.3,rounding
Sunshine_Record,Feni | 2020 | 4 | 26,BRRI B61,6.8,BRRI B61,0.9,substantive
Sunshine_Record,Feni | 2020 | 4 | 27,BRRI B61,7.9,BRRI B61,5.8,substantive
Sunshine_Record,Feni | 2020 | 4 | 28,BRRI B61,7.8,BRRI B61,1.4,substantive
Sunshine_Record,Feni | 2020 | 4 | 29,BRRI B61,7.0,BRRI B61,6.0,substantive
Sunshine_Record,Feni | 2020 | 4 | 30,BRRI B61,7.4,BRRI B61,4.4,substantive
Sunshine_Record,Feni | 2020 | 5 | 1,BRRI B61,8.2,BRRI B61,5.0,substantive
Sunshine_Record,Feni | 2020 | 5 | 2,BRRI B61,8.7,BRRI B61,3.9,substantive
Sunshine_Record,Feni | 2020 | 5 | 3,BRRI B61,8.8,BRRI B61,4.6,substantive
Sunshine_Record,Feni | 2020 | 5 | 4,BRRI B61,7.8,BRRI B61,5.8,substantive
Sunshine_Record,Feni | 2020 | 5 | 5,BRRI B61,8.4,BRRI B61,8.1,substantive
Sunshine_Record,Feni | 2020 | 5 | 6,BRRI B61,8.3,BRRI B61,4.5,substantive
Sunshine_Record,Feni | 2020 | 5 | 7,BRRI B61,8.6,BRRI B61,11.1,substantive
Sunshine_Record,Feni | 2020 | 5 | 8,BRRI B61,8.2,BRRI B61,9.8,substantive
Sunshine_Record,Feni | 2020 | 5 | 9,BRRI B61,5.0,BRRI B61,11.3,substantive
Sunshine_Record,Feni | 2020 | 5 | 10,BRRI B61,8.8,BRRI B61,10.0,substantive
Sunshine_Record,Feni | 2020 | 5 | 11,BRRI B61,9.0,BRRI B61,6.0,substantive
Sunshine_Record,Feni | 2020 | 5 | 12,BRRI B61,9.3,BRRI B61,9.4,rounding
Sunshine_Record,Feni | 2020 | 5 | 13,BRRI B61,9.1,BRRI B61,2.3,substantive
Sunshine_Record,Feni | 2020 | 5 | 14,BRRI B61,6.6,BRRI B61,9.1,substantive
Sunshine_Record,Feni | 2020 | 5 | 15,BRRI B61,5.8,BRRI B61,8.1,substantive
Sunshine_Record,Feni | 2020 | 5 | 16,BRRI B61,6.0,BRRI B61,8.6,substantive
Sunshine_Record,Feni | 2020 | 5 | 17,BRRI B61,6.4,BRRI B61,9.9,substantive
Sunshine_Record,Feni | 2020 | 5 | 18,BRRI B61,8.4,BRRI B61,9.7,substantive
Sunshine_Record,Feni | 2020 | 5 | 19,BRRI B61,5.6,BRRI B61,2.1,substantive
Sunshine_Record,Feni | 2020 | 5 | 20,BRRI B61,8.3,BRRI B61,1.0,substantive
Sunshine_Record,Feni | 2020 | 5 | 21,BRRI B61,8.0,BRRI B61,0.0,substantive
Sunshine_Record,Feni | 2020 | 5 | 22,BRRI B61,9.0,BRRI B61,4.9,substantive
Sunshine_Record,Feni | 2020 | 5 | 23,BRRI B61,9.2,BRRI B61,9.5,substantive
Sunshine_Record,Feni | 2020 | 5 | 24,BRRI B61,8.4,BRRI B61,9.5,substantive
Sunshine_Record,Feni | 2020 | 5 | 25,BRRI B61,9.2,BRRI B61,3.3,substantive
Sunshine_Record,Feni | 2020 | 5 | 26,BRRI B61,9.5,BRRI B61,8.5,substantive
Sunshine_Record,Feni | 2020 | 5 | 27,BRRI B61,8.7,BRRI B61,0.0,substantive
Sunshine_Record,Feni | 2020 | 5 | 28,BRRI B61,7.9,BRRI B61,2.1,substantive
Sunshine_Record,Feni | 2020 | 5 | 29,BRRI B61,0.6,BRRI B61,1.9,substantive
Sunshine_Record,Feni | 2020 | 5 | 30,BRRI B61,0.0,BRRI B61,3.0,substantive
Sunshine_Record,Feni | 2020 | 5 | 31,BRRI B61,3.3,BRRI B61,5.9,substantive
Sunshine_Record,Feni | 2020 | 6 | 1,BRRI B61,3.4,BRRI B61,6.2,substantive
Sunshine_Record,Feni | 2020 | 6 | 2,BRRI B61,4.0,BRRI B61,4.1,rounding
Sunshine_Record,Feni | 2020 | 6 | 3,BRRI B61,4.7,BRRI B61,3.0,substantive
Sunshine_Record,Feni | 2020 | 6 | 4,BRRI B61,3.0,BRRI B61,2.1,substantive
Sunshine_Record,Feni | 2020 | 6 | 5,BRRI B61,6.8,BRRI B61,5.3,substantive
Sunshine_Record,Feni | 2020 | 6 | 6,BRRI B61,1.3,BRRI B61,1.0,substantive
Sunshine_Record,Feni | 2020 | 6 | 7,BRRI B61,2.4,BRRI B61,1.1,substantive
Sunshine_Record,Feni | 2020 | 6 | 8,BRRI B61,5.2,BRRI B61,3.6,substantive
Sunshine_Record,Feni | 2020 | 6 | 9,BRRI B61,5.0,BRRI B61,9.7,substantive
Sunshine_Record,Feni | 2020 | 6 | 10,BRRI B61,4.3,BRRI B61,4.1,substantive
Sunshine_Record,Feni | 2020 | 6 | 11,BRRI B61,6.2,BRRI B61,8.2,substantive
Sunshine_Record,Feni | 2020 | 6 | 12,BRRI B61,1.8,BRRI B61,1.1,substantive
Sunshine_Record,Feni | 2020 | 6 | 13,BRRI B61,1.3,BRRI B61,0.4,substantive
Sunshine_Record,Feni | 2020 | 6 | 14,BRRI B61,8.2,BRRI B61,4.6,substantive
Sunshine_Record,Feni | 2020 | 6 | 15,BRRI B61,4.0,BRRI B61,4.9,substantive
Sunshine_Record,Feni | 2020 | 6 | 16,BRRI B61,5.8,BRRI B61,6.8,substantive
Sunshine_Record,Feni | 2020 | 6 | 19,BRRI B61,1.8,BRRI B61,0.0,substantive
Sunshine_Record,Feni | 2020 | 6 | 21,BRRI B61,2.8,BRRI B61,3.7,substantive
Sunshine_Record,Feni | 2020 | 6 | 22,BRRI B61,7.5,BRRI B61,8.2,substantive
Sunshine_Record,Feni | 2020 | 6 | 23,BRRI B61,7.3,BRRI B61,4.6,substantive
Sunshine_Record,Feni | 2020 | 6 | 24,BRRI B61,8.9,BRRI B61,7.1,substantive
Sunshine_Record,Feni | 2020 | 6 | 25,BRRI B61,8.2,BRRI B61,6.5,substantive
Sunshine_Record,Feni | 2020 | 6 | 26,BRRI B61,2.7,BRRI B61,0.9,substantive
Sunshine_Record,Feni | 2020 | 6 | 27,BRRI B61,0.7,BRRI B61,0.0,substantive
Sunshine_Record,Feni | 2020 | 6 | 28,BRRI B61,0.0,BRRI B61,1.0,substantive
Sunshine_Record,Feni | 2020 | 6 | 29,BRRI B61,5.3,BRRI B61,3.0,substantive
Sunshine_Record,Feni | 2020 | 6 | 30,BRRI B61,6.3,BRRI B61,8.1,substantive
Sunshine_Record,Feni | 2020 | 7 | 1,BRRI B61,5.8,BRRI B61,8.6,substantive
Sunshine_Record,Feni | 2020 | 7 | 2,BRRI B61,7.8,BRRI B61,3.0,substantive
Sunshine_Record,Feni | 2020 | 7 | 3,BRRI B61,9.2,BRRI B61,8.4,substantive
Sunshine_Record,Feni | 2020 | 7 | 4,BRRI B61,6.8,BRRI B61,7.3,substantive
Sunshine_Record,Feni | 2020 | 7 | 5,BRRI B61,2.1,BRRI B61,3.8,substantive
Sunshine_Record,Feni | 2020 | 7 | 6,BRRI B61,1.3,BRRI B61,2.0,substantive
Sunshine_Record,Feni | 2020 | 7 | 7,BRRI B61,5.6,BRRI B61,5.7,substantive
Sunshine_Record,Feni | 2020 | 7 | 8,BRRI B61,2.4,BRRI B61,0.7,substantive
Sunshine_Record,Feni | 2020 | 7 | 9,BRRI B61,0.0,BRRI B61,0.6,substantive
Sunshine_Record,Feni | 2020 | 7 | 10,BRRI B61,0.8,BRRI B61,0.0,substantive
Sunshine_Record,Feni | 2020 | 7 | 12,BRRI B61,0.8,BRRI B61,0.0,substantive
Sunshine_Record,Feni | 2020 | 7 | 13,BRRI B61,3.8,BRRI B61,1.7,substantive
Sunshine_Record,Feni | 2020 | 7 | 14,BRRI B61,6.8,BRRI B61,3.4,substantive
Sunshine_Record,Feni | 2020 | 7 | 15,BRRI B61,3.4,BRRI B61,10.3,substantive
Sunshine_Record,Feni | 2020 | 7 | 16,BRRI B61,4.7,BRRI B61,7.8,substantive
Sunshine_Record,Feni | 2020 | 7 | 17,BRRI B61,5.2,BRRI B61,8.0,substantive
Sunshine_Record,Feni | 2020 | 7 | 18,BRRI B61,0.0,BRRI B61,1.6,substantive
Sunshine_Record,Feni | 2020 | 7 | 20,BRRI B61,1.4,BRRI B61,0.0,substantive
Sunshine_Record,Feni | 2020 | 7 | 21,BRRI B61,2.5,BRRI B61,0.0,substantive
Sunshine_Record,Feni | 2020 | 7 | 22,BRRI B61,0.0,BRRI B61,0.6,substantive
Sunshine_Record,Feni | 2020 | 7 | 23,BRRI B61,0.0,BRRI B61,0.5,substantive
Sunshine_Record,Feni | 2020 | 7 | 24,BRRI B61,4.0,BRRI B61,5.4,substantive
Sunshine_Record,Feni | 2020 | 7 | 25,BRRI B61,7.2,BRRI B61,8.9,substantive
Sunshine_Record,Feni | 2020 | 7 | 26,BRRI B61,5.0,BRRI B61,4.4,substantive
Sunshine_Record,Feni | 2020 | 7 | 27,BRRI B61,8.6,BRRI B61,7.8,substantive
Sunshine_Record,Feni | 2020 | 7 | 28,BRRI B61,3.2,BRRI B61,2.1,substantive
Sunshine_Record,Feni | 2020 | 7 | 29,BRRI B61,5.5,BRRI B61,3.8,substantive
Sunshine_Record,Feni | 2020 | 7 | 30,BRRI B61,7.8,BRRI B61,4.6,substantive
Sunshine_Record,Feni | 2020 | 7 | 31,BRRI B61,4.2,BRRI B61,8.0,substantive
Sunshine_Record,Feni | 2020 | 8 | 1,BRRI B61,6.4,BRRI B61,6.6,substantive
Sunshine_Record,Feni | 2020 | 8 | 2,BRRI B61,4.5,BRRI B61,6.1,substantive
Sunshine_Record,Feni | 2020 | 8 | 3,BRRI B61,5.5,BRRI B61,7.8,substantive
Sunshine_Record,Feni | 2020 | 8 | 4,BRRI B61,4.1,BRRI B61,4.4,substantive
Sunshine_Record,Feni | 2020 | 8 | 5,BRRI B61,5.2,BRRI B61,5.4,substantive
Sunshine_Record,Feni | 2020 | 8 | 6,BRRI B61,6.2,BRRI B61,4.2,substantive
Sunshine_Record,Feni | 2020 | 8 | 7,BRRI B61,5.8,BRRI B61,6.9,substantive
Sunshine_Record,Feni | 2020 | 8 | 8,BRRI B61,4.7,BRRI B61,3.0,substantive
Sunshine_Record,Feni | 2020 | 8 | 9,BRRI B61,8.7,BRRI B61,8.4,substantive
Sunshine_Record,Feni | 2020 | 8 | 10,BRRI B61,8.0,BRRI B61,9.4,substantive
Sunshine_Record,Feni | 2020 | 8 | 11,BRRI B61,1.8,BRRI B61,1.6,substantive
Sunshine_Record,Feni | 2020 | 8 | 12,BRRI B61,5.5,BRRI B61,3.1,substantive
Sunshine_Record,Feni | 2020 | 8 | 13,BRRI B61,8.3,BRRI B61,10.6,substantive
Sunshine_Record,Feni | 2020 | 8 | 14,BRRI B61,7.6,BRRI B61,9.5,substantive
Sunshine_Record,Feni | 2020 | 8 | 15,BRRI B61,2.8,BRRI B61,4.4,substantive
Sunshine_Record,Feni | 2020 | 8 | 16,BRRI B61,1.1,BRRI B61,1.3,substantive
Sunshine_Record,Feni | 2020 | 8 | 17,BRRI B61,2.3,BRRI B61,0.0,substantive
Sunshine_Record,Feni | 2020 | 8 | 18,BRRI B61,1.0,BRRI B61,0.2,substantive
Sunshine_Record,Feni | 2020 | 8 | 19,BRRI B61,5.2,BRRI B61,2.9,substantive
Sunshine_Record,Feni | 2020 | 8 | 21,BRRI B61,0.0,BRRI B61,0.8,substantive
Sunshine_Record,Feni | 2020 | 8 | 23,BRRI B61,8.4,BRRI B61,6.0,substantive
Sunshine_Record,Feni | 2020 | 8 | 24,BRRI B61,8.5,BRRI B61,10.0,substantive
Sunshine_Record,Feni | 2020 | 8 | 25,BRRI B61,5.3,BRRI B61,4.5,substantive
Sunshine_Record,Feni | 2020 | 8 | 26,BRRI B61,5.5,BRRI B61,3.1,substantive
Sunshine_Record,Feni | 2020 | 8 | 27,BRRI B61,6.5,BRRI B61,5.2,substantive
Sunshine_Record,Feni | 2020 | 8 | 28,BRRI B61,8.5,BRRI B61,3.5,substantive
Sunshine_Record,Feni | 2020 | 8 | 29,BRRI B61,4.8,BRRI B61,8.6,substantive
Sunshine_Record,Feni | 2020 | 8 | 30,BRRI B61,6.5,BRRI B61,6.9,substantive
Sunshine_Record,Feni | 2020 | 8 | 31,BRRI B61,1.8,BRRI B61,1.1,substantive
Sunshine_Record,Feni | 2020 | 9 | 1,BRRI B61,8.4,BRRI B61,6.5,substantive
Sunshine_Record,Feni | 2020 | 9 | 2,BRRI B61,8.0,BRRI B61,9.3,substantive
Sunshine_Record,Feni | 2020 | 9 | 3,BRRI B61,7.5,BRRI B61,8.9,substantive
Sunshine_Record,Feni | 2020 | 9 | 4,BRRI B61,8.4,BRRI B61,6.3,substantive
Sunshine_Record,Feni | 2020 | 9 | 5,BRRI B61,8.0,BRRI B61,3.1,substantive
Sunshine_Record,Feni | 2020 | 9 | 6,BRRI B61,8.8,BRRI B61,8.1,substantive
Sunshine_Record,Feni | 2020 | 9 | 7,BRRI B61,5.0,BRRI B61,7.5,substantive
Sunshine_Record,Feni | 2020 | 9 | 8,BRRI B61,7.6,BRRI B61,4.5,substantive
Sunshine_Record,Feni | 2020 | 9 | 9,BRRI B61,3.9,BRRI B61,6.1,substantive
Sunshine_Record,Feni | 2020 | 9 | 10,BRRI B61,2.6,BRRI B61,2.4,substantive
Sunshine_Record,Feni | 2020 | 9 | 11,BRRI B61,3.4,BRRI B61,4.0,substantive
Sunshine_Record,Feni | 2020 | 9 | 12,BRRI B61,2.8,BRRI B61,6.0,substantive
Sunshine_Record,Feni | 2020 | 9 | 13,BRRI B61,4.5,BRRI B61,4.2,substantive
Sunshine_Record,Feni | 2020 | 9 | 14,BRRI B61,2.3,BRRI B61,6.0,substantive
Sunshine_Record,Feni | 2020 | 9 | 15,BRRI B61,0.0,BRRI B61,1.4,substantive
Sunshine_Record,Feni | 2020 | 9 | 16,BRRI B61,5.0,BRRI B61,6.3,substantive
Sunshine_Record,Feni | 2020 | 9 | 17,BRRI B61,4.2,BRRI B61,8.0,substantive
Sunshine_Record,Feni | 2020 | 9 | 18,BRRI B61,9.4,BRRI B61,8.4,substantive
Sunshine_Record,Feni | 2020 | 9 | 19,BRRI B61,7.8,BRRI B61,9.8,substantive
Sunshine_Record,Feni | 2020 | 9 | 20,BRRI B61,3.6,BRRI B61,2.2,substantive
Sunshine_Record,Feni | 2020 | 9 | 21,BRRI B61,2.8,BRRI B61,2.2,substantive
Sunshine_Record,Feni | 2020 | 9 | 22,BRRI B61,0.0,BRRI B61,0.1,rounding
Sunshine_Record,Feni | 2020 | 9 | 25,BRRI B61,2.8,BRRI B61,4.8,substantive
Sunshine_Record,Feni | 2020 | 9 | 26,BRRI B61,0.0,BRRI B61,1.3,substantive
Sunshine_Record,Feni | 2020 | 9 | 27,BRRI B61,4.5,BRRI B61,3.4,substantive
